HIED_2011_data_flag,HIED_2012_data_flag,HIED_2013_data_flag,MADIP_ID_04,hied_2011_attendance_type,hied_2011_completion_field,hied_2011_completion_flag,hied_2011_field,hied_2011_level,hied_2012_attendance_type,hied_2012_completion_field,hied_2012_completion_flag,hied_2012_field,hied_2012_level,hied_2013_attendance_type,hied_2013_completion_field,hied_2013_completion_flag,hied_2013_field,hied_2013_level,hied_cob_2dig,hied_cob_ind,hied_disability_ind,hied_indigenous_ind,hied_language_ind,hied_2011_completion_course_type,hied_2012_completion_course_type,hied_2013_completion_course_type,hied_yr_arrival,gender
1,1,1,C1600156045,1,80303,1,80303,@@,1,10101,1,10101,@@,1,99999,1,99999,@@,11,2,2,2,3,@@,@@,@@,@@@@,F
0,0,1,C1600156053,2,100399,1,100399,@@,1,80503,1,80503,@@,1,39999,1,39999,@@,61,1,2,2,1,@@,@@,@@,@@@@,M
1,1,1,C1600156073,1,80303,1,80303,@@,1,@@,0,80000,@@,1,60101,1,60101,10,11,1,2,2,1,@@,@@,10,@@@@,F
1,1,1,C1600156088,1,0,1,0,@@,1,70105,1,70105,10,1,61705,1,61705,11,21,1,2,2,1,@@,10,11,@@@@,F
0,1,0,C1600156091,1,@@,0,10000,10,1,80300,1,80300,10,0,@@,0,30999,4,71,1,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600156105,1,0,1,0,9,1,90999,1,90999,@@,1,19900,1,19900,13,92,2,3,2,1,9,@@,13,2007,M
0,1,1,C1600156115,1,69903,1,69903,10,0,@@,0,81100,4,2,39999,1,39999,10,11,1,2,2,2,10,4,10,@@@@,M
1,1,0,C1600156120,2,@@,0,90900,@@,2,30000,1,30000,@@,1,@@,0,89999,10,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600156145,2,@@,0,80300,4,1,70101,1,70101,@@,1,0,1,0,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600156152,1,39999,1,39999,10,2,@@,0,99999,10,1,@@,0,91105,@@,11,2,2,2,1,10,10,@@,@@@@,M
0,0,0,C1600156241,1,@@,0,80300,@@,2,@@,0,30000,@@,1,@@,0,60101,10,24,2,1,2,1,@@,@@,@@,2008,F
1,0,1,C1600156271,1,30301,1,30301,10,1,@@,0,90913,@@,1,@@,0,19905,4,92,1,2,2,3,10,@@,4,@@@@,M
1,1,0,C1600156283,1,70105,1,70105,@@,1,80000,1,80000,3,1,90000,1,90000,10,71,1,1,2,1,@@,3,10,2006,F
0,1,1,C1600156304,1,100505,1,100505,60,1,@@,0,10900,@@,2,@@,0,90900,10,11,1,2,2,2,60,@@,10,@@@@,F
1,0,0,C1600156318,2,90501,1,90501,@@,2,@@,0,69900,10,1,@@,0,69903,@@,11,1,2,2,1,@@,10,@@,@@@@,F
1,0,1,C1600156335,1,100501,1,100501,@@,1,@@,0,70300,@@,1,70101,1,70101,@@,11,1,3,2,1,@@,@@,@@,@@@@,M
0,1,1,C1600156336,1,90000,1,90000,@@,1,@@,0,100000,2,1,80300,1,80300,@@,11,1,2,2,1,@@,2,@@,@@@@,F
1,1,0,C1600156350,1,80000,1,80000,10,1,40101,1,40101,@@,2,61101,1,61101,60,91,1,3,2,1,10,@@,60,@@@@,F
1,0,0,C1600156373,2,40105,1,40105,10,2,@@,0,10000,10,2,61905,1,61905,@@,11,1,2,2,1,10,10,@@,@@@@,M
0,0,1,C1600156375,2,@@,0,61399,@@,1,@@,0,90999,@@,1,@@,0,80301,4,11,1,2,2,3,@@,@@,@@,2003,F
1,1,1,C1600156388,1,@@,0,99999,@@,2,70100,1,70100,10,2,31501,1,31501,10,61,1,2,2,1,@@,@@,@@,@@@@,M
0,1,1,C1600156394,1,0,1,0,@@,2,30303,1,30303,@@,2,10999,1,10999,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600156401,1,@@,0,60501,@@,1,@@,0,91521,@@,2,@@,0,19999,50,11,1,2,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600156418,2,0,1,0,@@,1,80311,1,80311,10,1,@@,0,80300,@@,51,1,2,2,3,@@,10,@@,@@@@,F
1,1,0,C1600156419,2,100301,1,100301,@@,1,70103,1,70103,9,2,60501,1,60501,@@,11,1,2,2,1,@@,9,@@,2008,F
0,0,1,C1600156424,1,100705,1,100705,10,2,90000,1,90000,@@,1,@@,0,80300,@@,11,1,2,2,3,10,@@,@@,2008,F
0,1,0,C1600156429,1,80000,1,80000,@@,1,30399,1,30399,@@,2,@@,0,50900,30,&&,1,2,2,1,@@,@@,30,1996,M
1,0,1,C1600156431,1,@@,0,69903,4,2,80000,1,80000,@@,2,@@,0,91900,@@,11,1,2,2,3,@@,@@,@@,2007,F
0,1,1,C1600156436,2,@@,0,39999,@@,1,50101,1,50101,@@,1,90100,1,90100,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600156467,1,70105,1,70105,@@,1,@@,0,0,@@,1,@@,0,29900,10,11,1,2,2,1,@@,@@,10,@@@@,M
0,0,0,C1600156469,1,@@,0,31307,9,1,@@,0,70199,@@,1,80315,1,80315,10,11,1,3,2,1,@@,@@,@@,2008,M
0,0,1,C1600156489,2,@@,0,60101,@@,1,30000,1,30000,@@,0,@@,0,80300,@@,11,2,2,2,3,@@,@@,@@,@@@@,F
1,1,0,C1600156492,2,61707,1,61707,60,1,@@,0,40303,@@,1,@@,0,90500,10,11,1,2,2,3,60,@@,10,@@@@,F
0,0,1,C1600156524,1,69999,1,69999,@@,1,80300,1,80300,@@,1,70103,1,70103,10,11,2,2,2,3,@@,@@,10,@@@@,M
0,0,0,C1600156527,1,60300,1,60300,50,1,30000,1,30000,@@,1,10000,1,10000,@@,11,1,3,2,1,50,@@,@@,@@@@,M
0,0,1,C1600156529,1,92199,1,92199,@@,2,@@,0,100501,@@,1,@@,0,90399,@@,11,1,1,2,1,@@,@@,@@,9998,M
0,0,0,C1600156542,2,60301,1,60301,@@,2,10000,1,10000,10,1,69903,1,69903,@@,12,1,2,2,1,@@,10,@@,9998,M
0,1,1,C1600156556,2,10000,1,10000,@@,2,@@,0,80311,10,1,@@,0,90000,10,11,1,2,2,1,@@,10,10,@@@@,M
1,1,0,C1600156562,1,19999,1,19999,@@,2,91703,1,91703,@@,1,80000,1,80000,10,61,1,2,2,3,@@,@@,10,@@@@,F
0,1,0,C1600156574,2,@@,0,39999,@@,1,@@,0,80313,@@,1,@@,0,60101,10,11,1,3,2,3,@@,@@,@@,1990,M
1,0,1,C1600156585,1,@@,0,80000,@@,1,90701,1,90701,@@,1,60300,1,60300,10,21,1,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600156590,1,60301,1,60301,4,1,70103,1,70103,8,2,@@,0,99999,4,11,1,3,3,3,4,8,4,1996,F
0,1,1,C1600156605,2,0,1,0,@@,2,@@,0,20300,10,1,@@,0,99999,10,91,1,2,2,1,@@,10,10,@@@@,M
0,1,0,C1600156609,2,90103,1,90103,10,1,0,1,0,@@,0,60701,1,60701,10,11,1,2,2,1,10,@@,10,@@@@,F
0,1,0,C1600156612,2,100501,1,100501,10,1,90913,1,90913,10,1,80399,1,80399,@@,11,2,2,2,3,10,10,@@,@@@@,F
0,0,1,C1600156645,1,60705,1,60705,@@,2,99999,1,99999,@@,2,@@,0,10703,@@,98,1,2,2,1,@@,@@,@@,@@@@,F
1,1,0,C1600156648,2,70105,1,70105,7,0,@@,0,100500,10,1,@@,0,30900,@@,11,1,3,2,1,7,10,@@,2006,F
0,1,1,C1600156678,0,90000,1,90000,10,2,@@,0,10703,@@,1,@@,0,90701,@@,11,1,2,2,1,10,@@,@@,@@@@,M
1,1,0,C1600156690,1,40107,1,40107,@@,1,@@,0,80303,@@,1,@@,0,100101,10,11,1,2,2,1,@@,@@,10,@@@@,M
1,1,0,C1600156696,2,80399,1,80399,10,1,19903,1,19903,@@,1,69999,1,69999,10,11,2,2,2,1,10,@@,10,@@@@,M
0,1,0,C1600156702,1,@@,0,10703,4,1,61300,1,61300,10,2,100000,1,100000,@@,11,2,3,2,1,@@,@@,@@,2007,M
1,1,0,C1600156737,1,90309,1,90309,@@,1,91100,1,91100,@@,1,120103,1,120103,4,61,1,2,2,3,@@,@@,4,1995,M
1,0,0,C1600156744,1,10900,1,10900,10,2,100700,1,100700,@@,1,@@,0,60300,@@,11,2,3,2,1,10,@@,@@,@@@@,M
1,0,0,C1600156763,2,0,1,0,10,1,@@,0,80301,20,1,61701,1,61701,@@,11,1,3,2,1,10,20,@@,2002,F
1,0,1,C1600156768,1,@@,0,30000,@@,1,@@,0,91100,@@,0,100301,1,100301,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
1,1,0,C1600156800,1,0,1,0,@@,1,50900,1,50900,@@,1,70199,1,70199,61,11,1,2,2,3,@@,@@,61,@@@@,M
0,0,0,C1600156813,1,@@,0,60100,10,1,80000,1,80000,@@,1,@@,0,80000,@@,92,1,2,2,1,@@,@@,@@,@@@@,F
1,0,1,C1600156828,2,@@,0,90101,4,1,80509,1,80509,8,1,100000,1,100000,@@,11,1,2,2,3,@@,@@,@@,@@@@,F
0,0,0,C1600156869,1,@@,0,0,10,1,30000,1,30000,10,1,@@,0,60300,10,52,1,3,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600156876,2,0,1,0,@@,1,90513,1,90513,10,1,@@,0,91599,10,91,1,2,2,1,@@,10,10,9998,F
0,1,1,C1600156904,1,@@,0,31300,10,1,60300,1,60300,@@,1,90701,1,90701,4,12,1,2,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600156909,1,@@,0,70199,10,1,80303,1,80303,10,2,@@,0,70103,10,61,2,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600156915,1,80399,1,80399,10,2,30900,1,30900,@@,1,91703,1,91703,@@,11,1,2,2,1,10,@@,@@,@@@@,M
0,0,0,C1600156925,2,90000,1,90000,@@,2,@@,0,19999,10,2,@@,0,80315,@@,11,2,2,2,3,@@,10,@@,@@@@,F
0,1,0,C1600156926,1,60901,1,60901,@@,1,70101,1,70101,@@,2,69900,1,69900,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,1,1,C1600156941,1,70113,1,70113,10,1,@@,0,90000,10,2,60301,1,60301,10,52,1,2,2,1,10,10,10,@@@@,F
1,0,0,C1600156948,1,@@,0,10000,@@,1,80311,1,80311,@@,2,@@,0,70101,10,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600156949,1,@@,0,100701,@@,0,90701,1,90701,10,2,100799,1,100799,10,42,1,1,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600156961,0,@@,0,90000,4,2,90399,1,90399,@@,2,@@,0,29900,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
1,0,0,C1600156974,2,120199,1,120199,4,1,80505,1,80505,@@,1,120199,1,120199,4,11,2,1,2,1,4,@@,4,@@@@,M
0,0,1,C1600157004,2,@@,0,0,@@,1,10000,1,10000,3,1,99900,1,99900,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600157021,1,90300,1,90300,10,1,@@,0,69900,10,1,31301,1,31301,10,11,1,3,2,1,10,10,10,@@@@,M
1,1,0,C1600157024,1,@@,0,70100,10,1,@@,0,80301,13,1,80300,1,80300,10,11,1,2,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600157045,1,@@,0,60101,@@,1,@@,0,61300,@@,2,@@,0,70115,10,11,1,2,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600157049,2,@@,0,99999,@@,0,90000,1,90000,10,1,@@,0,80301,2,11,1,2,2,1,@@,@@,@@,@@@@,F
1,1,0,C1600157083,1,@@,0,61701,10,1,@@,0,90313,9,2,@@,0,80101,10,11,2,2,2,3,@@,@@,@@,@@@@,F
0,1,0,C1600157115,1,70105,1,70105,@@,1,60301,1,60301,@@,1,29999,1,29999,@@,11,2,3,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600157123,2,30701,1,30701,@@,1,@@,0,90000,@@,1,@@,0,90701,10,&&,2,3,2,1,@@,@@,10,2008,M
1,0,1,C1600157174,2,@@,0,99999,10,1,@@,0,90599,@@,1,80300,1,80300,11,11,1,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600157204,1,@@,0,70103,42,2,@@,0,60301,8,1,70100,1,70100,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600157245,2,90000,1,90000,@@,1,69903,1,69903,60,1,60399,1,60399,@@,11,2,2,2,3,@@,60,@@,@@@@,M
1,0,1,C1600157247,1,@@,0,70100,@@,1,@@,0,80300,10,0,19901,1,19901,10,11,2,2,2,1,@@,@@,@@,@@@@,M
0,0,1,C1600157257,2,70105,1,70105,@@,1,19901,1,19901,10,2,@@,0,69903,@@,11,2,2,2,1,@@,10,@@,@@@@,F
0,1,1,C1600157272,2,10703,1,10703,@@,2,80101,1,80101,@@,1,@@,0,91703,@@,11,1,3,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600157289,2,@@,0,19905,9,2,@@,0,30000,10,1,19901,1,19901,10,52,1,2,2,3,@@,@@,@@,@@@@,F
1,1,1,C1600157296,1,@@,0,61101,10,2,79900,1,79900,@@,1,@@,0,70105,7,11,1,1,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600157316,1,10000,1,10000,@@,1,@@,0,80000,10,1,10000,1,10000,10,11,2,2,2,1,@@,10,10,@@@@,F
1,0,0,C1600157335,1,80101,1,80101,6,1,100705,1,100705,@@,1,61701,1,61701,@@,11,1,3,2,3,6,@@,@@,@@@@,F
1,0,0,C1600157342,1,60301,1,60301,10,2,0,1,0,6,0,@@,0,91900,10,11,1,2,2,1,10,6,10,@@@@,M
0,0,0,C1600157347,2,99999,1,99999,@@,0,@@,0,10000,10,2,@@,0,90701,@@,11,1,2,2,3,@@,10,@@,@@@@,F
0,1,0,C1600157377,1,91901,1,91901,@@,2,@@,0,0,10,1,90513,1,90513,@@,11,1,2,2,1,@@,10,@@,@@@@,F
0,1,1,C1600157394,1,@@,0,80301,@@,2,40105,1,40105,@@,2,80503,1,80503,@@,11,1,2,1,1,@@,@@,@@,@@@@,F
0,0,1,C1600157401,2,@@,0,80505,@@,1,100799,1,100799,4,1,@@,0,70000,10,11,2,2,2,3,@@,@@,@@,@@@@,M
1,0,0,C1600157440,1,@@,0,100703,@@,1,@@,0,90701,10,1,@@,0,39999,@@,11,1,3,2,1,@@,@@,@@,2011,F
0,0,1,C1600157442,2,0,1,0,@@,1,80300,1,80300,@@,1,@@,0,60705,10,11,2,2,2,1,@@,@@,10,@@@@,M
0,1,0,C1600157445,1,70103,1,70103,@@,1,@@,0,19901,@@,0,@@,0,60115,2,11,2,2,2,1,@@,@@,2,@@@@,F
1,1,0,C1600157470,2,70101,1,70101,@@,1,@@,0,30900,@@,1,80301,1,80301,60,41,1,2,2,1,@@,@@,60,@@@@,F
0,0,1,C1600157505,2,@@,0,19901,@@,1,80300,1,80300,13,1,@@,0,100101,@@,11,1,3,2,1,@@,@@,@@,@@@@,M
1,1,1,C1600157527,2,@@,0,61300,@@,1,60301,1,60301,@@,1,69903,1,69903,12,11,2,3,2,1,@@,@@,@@,2000,F
0,0,0,C1600157546,1,30900,1,30900,@@,1,0,1,0,@@,0,@@,0,30701,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600157548,0,10900,1,10900,10,1,10000,1,10000,10,2,10799,1,10799,@@,11,1,1,2,1,10,10,@@,@@@@,F
0,0,0,C1600157556,1,70103,1,70103,@@,1,@@,0,40300,@@,1,@@,0,70103,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
1,1,1,C1600157561,1,40303,1,40303,10,1,69900,1,69900,@@,2,39901,1,39901,@@,11,1,2,2,1,10,@@,@@,@@@@,F
0,1,1,C1600157626,2,80300,1,80300,@@,2,@@,0,70000,4,1,19900,1,19900,@@,22,2,2,2,1,@@,4,@@,1970,M
1,0,1,C1600157634,1,@@,0,10000,60,1,70103,1,70103,4,1,61703,1,61703,10,11,1,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600157656,2,81101,1,81101,@@,1,90000,1,90000,10,1,@@,0,0,10,11,1,3,2,1,@@,10,10,@@@@,M
1,1,1,C1600157672,1,90000,1,90000,@@,1,@@,0,60300,@@,2,@@,0,80000,10,11,1,2,2,1,@@,@@,10,@@@@,F
1,0,0,C1600157716,2,39999,1,39999,@@,2,@@,0,69900,21,2,@@,0,70100,@@,11,1,2,2,1,@@,21,@@,@@@@,M
0,0,1,C1600157717,1,@@,0,0,@@,1,0,1,0,@@,1,@@,0,90000,@@,11,1,2,2,1,@@,@@,@@,2011,F
1,0,0,C1600157734,1,59999,1,59999,4,1,30399,1,30399,10,1,90000,1,90000,@@,11,1,2,2,1,4,10,@@,@@@@,M
0,1,1,C1600157736,1,60100,1,60100,@@,1,91100,1,91100,10,1,19999,1,19999,@@,21,1,2,2,1,@@,10,@@,@@@@,F
1,0,1,C1600157746,1,@@,0,90501,@@,1,@@,0,69903,10,2,90300,1,90300,4,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600157792,1,@@,0,0,@@,1,90701,1,90701,@@,1,@@,0,81101,@@,11,2,2,2,3,@@,@@,@@,2001,F
0,0,0,C1600157794,1,19907,1,19907,9,2,@@,0,89999,10,1,@@,0,92101,@@,11,2,2,2,1,9,10,@@,@@@@,M
1,1,0,C1600157796,1,70100,1,70100,10,2,10703,1,10703,@@,1,@@,0,90300,4,11,1,2,2,1,10,@@,4,@@@@,M
0,0,1,C1600157839,0,92199,1,92199,10,1,90000,1,90000,11,2,20300,1,20300,13,11,2,2,2,1,10,11,13,2004,F
0,1,0,C1600157840,2,80000,1,80000,@@,2,99999,1,99999,10,1,@@,0,0,@@,61,1,1,2,1,@@,10,@@,@@@@,F
0,0,1,C1600157846,2,61703,1,61703,@@,2,@@,0,89999,4,2,@@,0,90000,@@,11,2,2,2,3,@@,4,@@,2008,M
1,0,0,C1600157855,1,99999,1,99999,@@,1,@@,0,40199,@@,2,@@,0,100101,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600157899,2,@@,0,20399,10,1,91501,1,91501,@@,2,90000,1,90000,10,11,2,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600157930,1,60399,1,60399,10,2,@@,0,90100,4,1,@@,0,10000,@@,11,2,3,2,1,10,4,@@,@@@@,F
1,1,1,C1600157933,1,100700,1,100700,@@,0,@@,0,100700,10,1,20100,1,20100,@@,21,1,2,2,1,@@,10,@@,@@@@,F
1,0,1,C1600157944,1,@@,0,19901,@@,1,@@,0,80311,@@,1,0,1,0,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600157949,1,@@,0,39999,10,2,90000,1,90000,10,1,@@,0,91599,4,11,1,2,2,1,@@,@@,@@,2010,M
0,0,1,C1600157959,1,100701,1,100701,10,1,90399,1,90399,@@,2,60101,1,60101,@@,24,2,1,2,1,10,@@,@@,@@@@,F
0,0,0,C1600157987,1,@@,0,80300,@@,1,@@,0,60301,10,1,0,1,0,4,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600157998,1,@@,0,39999,@@,1,0,1,0,10,1,@@,0,80303,60,11,2,2,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600158042,1,@@,0,90501,@@,2,91599,1,91599,@@,1,90999,1,90999,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
1,0,0,C1600158044,1,10000,1,10000,10,1,100700,1,100700,@@,1,@@,0,90000,10,11,1,2,2,1,10,@@,10,@@@@,M
0,0,0,C1600158048,1,80300,1,80300,10,2,@@,0,80300,@@,1,10000,1,10000,10,11,1,3,2,1,10,@@,10,@@@@,F
0,1,0,C1600158081,1,@@,0,100101,@@,2,@@,0,100700,10,1,@@,0,100500,10,11,1,2,2,1,@@,@@,@@,@@@@,M
1,0,1,C1600158120,1,80300,1,80300,@@,1,80505,1,80505,@@,2,69903,1,69903,10,61,1,2,2,1,@@,@@,10,@@@@,M
0,0,0,C1600158121,1,@@,0,60301,10,1,@@,0,80301,@@,1,90300,1,90300,10,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600158130,1,100301,1,100301,@@,1,40105,1,40105,60,2,100705,1,100705,@@,11,1,2,2,1,@@,60,@@,@@@@,F
0,0,1,C1600158212,2,80101,1,80101,@@,2,@@,0,30900,@@,2,70100,1,70100,@@,71,1,2,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600158243,1,90913,1,90913,@@,2,61705,1,61705,10,1,0,1,0,@@,11,1,1,2,1,@@,10,@@,@@@@,F
1,1,1,C1600158258,1,19901,1,19901,@@,1,70103,1,70103,10,1,60399,1,60399,@@,11,1,2,2,1,@@,10,@@,@@@@,M
1,0,1,C1600158264,2,60300,1,60300,10,1,100301,1,100301,@@,1,39999,1,39999,@@,11,1,2,2,1,10,@@,@@,@@@@,F
1,0,0,C1600158272,2,@@,0,39999,@@,2,91521,1,91521,@@,2,69901,1,69901,@@,11,1,3,2,1,@@,@@,@@,@@@@,M
1,0,1,C1600158284,2,@@,0,81103,10,2,70303,1,70303,@@,1,@@,0,20300,@@,52,2,2,2,3,@@,@@,@@,@@@@,F
0,1,0,C1600158289,1,70103,1,70103,@@,1,@@,0,29999,@@,2,@@,0,90701,10,11,1,2,2,1,@@,@@,10,1988,F
0,0,1,C1600158294,2,@@,0,80301,@@,1,99999,1,99999,@@,2,10907,1,10907,@@,12,1,2,2,1,@@,@@,@@,1991,M
0,1,0,C1600158336,1,0,1,0,11,1,91500,1,91500,10,1,@@,0,30701,@@,11,1,3,2,1,11,10,@@,@@@@,F
1,0,0,C1600158363,2,0,1,0,10,2,@@,0,30301,@@,1,@@,0,0,@@,11,2,2,2,2,10,@@,@@,@@@@,F
1,0,0,C1600158365,1,80301,1,80301,10,2,100501,1,100501,@@,1,61300,1,61300,10,62,1,2,2,3,10,@@,10,@@@@,M
0,1,0,C1600158397,2,@@,0,70101,4,1,90000,1,90000,10,2,80303,1,80303,10,11,1,2,2,3,@@,@@,@@,@@@@,F
1,0,0,C1600158399,0,0,1,0,10,1,61101,1,61101,10,1,@@,0,30301,@@,11,1,1,2,1,10,10,@@,@@@@,M
1,0,0,C1600158457,2,@@,0,70100,@@,1,60301,1,60301,@@,2,@@,0,90300,10,11,1,2,2,3,@@,@@,@@,@@@@,F
1,0,1,C1600158487,1,99999,1,99999,10,1,70111,1,70111,10,1,61701,1,61701,@@,11,1,3,2,1,10,10,@@,@@@@,F
1,0,0,C1600158506,2,100505,1,100505,@@,0,@@,0,70103,@@,1,60300,1,60300,10,11,1,2,2,1,@@,@@,10,@@@@,F
1,0,0,C1600158507,1,@@,0,90300,10,1,19999,1,19999,@@,1,90900,1,90900,10,11,2,2,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600158511,1,19999,1,19999,@@,0,69999,1,69999,10,1,19901,1,19901,@@,11,1,2,2,1,@@,10,@@,@@@@,F
0,1,0,C1600158519,1,100501,1,100501,10,1,30000,1,30000,10,2,99999,1,99999,10,11,1,2,2,1,10,10,10,@@@@,F
0,0,0,C1600158522,1,@@,0,10000,@@,2,70103,1,70103,10,1,50300,1,50300,@@,11,2,2,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600158561,1,@@,0,100301,60,1,40399,1,40399,@@,1,@@,0,19901,@@,11,1,3,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600158564,2,@@,0,80301,4,2,20399,1,20399,@@,1,20000,1,20000,10,11,2,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600158568,1,90100,1,90100,@@,1,19999,1,19999,@@,1,90300,1,90300,@@,11,2,1,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600158571,1,@@,0,70100,@@,1,@@,0,70100,@@,1,60301,1,60301,10,11,1,2,2,1,@@,@@,@@,@@@@,F
1,1,0,C1600158596,1,@@,0,100301,@@,1,@@,0,69901,@@,1,90913,1,90913,@@,81,1,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600158598,1,90900,1,90900,10,1,70101,1,70101,11,2,90300,1,90300,@@,11,2,2,2,1,10,11,@@,@@@@,F
0,1,0,C1600158603,1,@@,0,30000,@@,1,@@,0,10900,10,2,90999,1,90999,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
0,0,1,C1600158640,1,10999,1,10999,@@,2,0,1,0,@@,1,@@,0,70100,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600158681,1,@@,0,80300,@@,1,@@,0,39999,@@,1,30000,1,30000,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
1,1,0,C1600158701,2,61301,1,61301,@@,2,61707,1,61707,@@,1,@@,0,19901,@@,11,2,2,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600158707,1,80300,1,80300,60,2,80505,1,80505,@@,1,60101,1,60101,10,11,1,3,2,1,60,@@,10,2001,F
1,0,1,C1600158710,2,@@,0,70199,50,2,@@,0,0,10,1,@@,0,10900,@@,11,1,2,2,1,@@,@@,@@,1989,F
0,1,1,C1600158745,2,80300,1,80300,@@,1,70105,1,70105,10,1,10900,1,10900,7,11,2,2,2,1,@@,10,7,@@@@,F
0,1,1,C1600158748,1,100700,1,100700,@@,2,@@,0,90300,@@,1,90900,1,90900,4,21,1,2,2,1,@@,@@,4,@@@@,F
1,1,0,C1600158783,1,61707,1,61707,@@,1,@@,0,80301,@@,1,@@,0,40100,10,11,1,2,2,3,@@,@@,10,@@@@,F
1,0,1,C1600158786,2,@@,0,10000,@@,1,91100,1,91100,@@,2,90300,1,90300,@@,11,1,1,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600158790,2,40399,1,40399,@@,1,@@,0,60301,@@,2,70105,1,70105,11,42,1,2,2,1,@@,@@,11,@@@@,M
0,1,0,C1600158817,1,20399,1,20399,3,2,@@,0,61501,@@,2,@@,0,70105,@@,11,1,2,2,1,3,@@,@@,@@@@,F
0,0,1,C1600158818,2,61701,1,61701,10,1,59999,1,59999,11,1,@@,0,90501,@@,11,2,1,2,1,10,11,@@,@@@@,F
0,0,0,C1600158826,1,@@,0,80101,10,1,90000,1,90000,@@,1,80100,1,80100,@@,11,1,2,1,3,@@,@@,@@,@@@@,M
0,1,1,C1600158834,2,@@,0,100101,@@,1,61307,1,61307,@@,1,@@,0,90000,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600158837,1,69900,1,69900,@@,2,70100,1,70100,@@,1,@@,0,19901,@@,11,1,3,2,1,@@,@@,@@,2007,F
0,0,1,C1600158844,1,@@,0,61305,10,2,@@,0,120199,10,1,@@,0,80300,@@,11,1,3,2,1,@@,@@,@@,1995,F
1,1,0,C1600158861,1,10900,1,10900,@@,1,91703,1,91703,10,2,@@,0,90501,@@,11,1,2,2,1,@@,10,@@,@@@@,M
0,0,0,C1600158875,2,@@,0,80311,@@,1,80503,1,80503,@@,1,90000,1,90000,@@,11,1,3,2,2,@@,@@,@@,@@@@,F
0,1,1,C1600158878,1,90501,1,90501,@@,1,100703,1,100703,10,0,70103,1,70103,@@,11,1,2,2,1,@@,10,@@,@@@@,M
1,1,0,C1600158886,1,90701,1,90701,10,1,61309,1,61309,@@,1,60500,1,60500,@@,11,1,3,2,1,10,@@,@@,@@@@,M
0,0,1,C1600158902,2,89999,1,89999,@@,1,91100,1,91100,11,1,50901,1,50901,10,15,1,1,2,1,@@,11,10,1979,F
0,0,0,C1600158930,1,61300,1,61300,10,1,91100,1,91100,@@,1,61701,1,61701,@@,11,1,2,2,1,10,@@,@@,@@@@,M
0,0,1,C1600158964,1,60301,1,60301,10,2,@@,0,100501,@@,1,@@,0,80301,@@,11,1,2,2,1,10,@@,@@,@@@@,F
